"id","post_id","timestamp","views"
8578,1435,2024-12-12 23:16:32.364,4540
8579,1436,2024-12-12 23:16:32.365,4357
8580,1437,2024-12-12 23:16:32.370,4402
8581,1438,2024-12-12 23:16:32.373,4571
8582,1439,2024-12-12 23:16:32.377,5048
8583,1440,2024-12-12 23:16:32.380,5690
8584,1441,2024-12-12 23:16:32.384,6800
8585,1442,2024-12-12 23:16:32.388,7703
8586,1443,2024-12-12 23:16:32.391,5604
8587,1444,2024-12-12 23:16:32.395,5437
8588,1445,2024-12-12 23:16:32.398,5484
8589,1446,2024-12-12 23:16:32.401,5725
8590,1447,2024-12-12 23:16:32.404,4935
8591,1448,2024-12-12 23:16:32.407,5675
8592,1449,2024-12-12 23:16:32.410,5477
8593,1450,2024-12-12 23:16:32.414,6214
8594,1451,2024-12-12 23:16:32.415,6330
8595,1452,2024-12-12 23:16:32.418,5997
8596,1453,2024-12-12 23:16:32.423,5918
8597,1454,2024-12-12 23:16:32.424,6280
8598,1455,2024-12-12 23:16:32.425,5825
8599,1456,2024-12-12 23:16:32.431,6087
8600,1457,2024-12-12 23:16:32.434,5614
8601,1458,2024-12-12 23:16:32.436,6338
8602,1459,2024-12-12 23:16:32.440,6240
8603,1460,2024-12-12 23:16:32.441,7790
8604,1461,2024-12-12 23:16:32.445,6396
8605,1462,2024-12-12 23:16:32.448,6127
8606,1463,2024-12-12 23:16:32.450,6793
8607,1464,2024-12-12 23:16:32.452,6215
8608,1465,2024-12-12 23:16:32.455,5227
8609,1466,2024-12-12 23:16:32.458,7091
8610,1467,2024-12-12 23:16:32.462,6456
8611,1468,2024-12-12 23:16:32.464,5511
8612,1469,2024-12-12 23:16:32.468,6852
8613,1470,2024-12-12 23:16:32.472,7116
8614,1471,2024-12-12 23:16:32.475,8046
8615,1472,2024-12-12 23:16:32.477,8544
8616,1473,2024-12-12 23:16:32.480,7833
8617,1474,2024-12-12 23:16:32.481,6820
8618,1475,2024-12-12 23:16:32.482,6921
8619,1476,2024-12-12 23:16:32.485,6260
8620,1477,2024-12-12 23:16:32.488,6954
8621,1478,2024-12-12 23:16:32.490,7606
8622,1479,2024-12-12 23:16:32.492,6902
8623,1480,2024-12-12 23:16:32.495,7589
8624,1481,2024-12-12 23:16:32.497,7529
8625,1482,2024-12-12 23:16:32.498,8533
8626,1483,2024-12-12 23:16:32.501,7869
8627,2715,2024-12-12 23:16:32.505,7681
8628,2716,2024-12-12 23:16:32.508,7793
8629,2717,2024-12-12 23:16:32.510,6721
8630,2718,2024-12-12 23:16:32.512,7568
8631,2719,2024-12-12 23:16:32.514,9298
8632,2720,2024-12-12 23:16:32.516,9346
8633,2721,2024-12-12 23:16:32.517,7872
8634,2722,2024-12-12 23:16:32.520,7726
8635,2723,2024-12-12 23:16:32.521,8614
8636,2724,2024-12-12 23:16:32.523,8354
8637,2725,2024-12-12 23:16:32.525,8478
8638,2726,2024-12-12 23:16:32.530,8512
8639,2727,2024-12-12 23:16:32.531,6892
8640,2728,2024-12-12 23:16:32.532,7896
8641,2729,2024-12-12 23:16:32.534,7796
8642,2730,2024-12-12 23:16:32.536,7444
8643,2731,2024-12-12 23:16:32.537,7700
8644,2732,2024-12-12 23:16:32.541,6811
8645,2733,2024-12-12 23:16:32.543,7428
8646,2734,2024-12-12 23:16:32.548,8402
8647,2735,2024-12-12 23:16:32.550,7600
8648,2736,2024-12-12 23:16:32.552,7040
8649,2737,2024-12-12 23:16:32.553,7060
8650,2738,2024-12-12 23:16:32.554,6786
8651,2739,2024-12-12 23:16:32.556,7133
8652,2740,2024-12-12 23:16:32.558,7294
8653,2741,2024-12-12 23:16:32.560,6907
8654,2742,2024-12-12 23:16:32.562,6962
8655,2743,2024-12-12 23:16:32.566,7304
8656,2744,2024-12-12 23:16:32.569,6938
8657,2745,2024-12-12 23:16:32.570,7329
8658,2746,2024-12-12 23:16:32.572,7167
8659,2747,2024-12-12 23:16:32.573,7423
8660,2748,2024-12-12 23:16:32.574,7803
8661,2749,2024-12-12 23:16:32.576,7710
8662,2750,2024-12-12 23:16:32.578,7341
8663,2751,2024-12-12 23:16:32.579,8494
8664,2752,2024-12-12 23:16:32.579,8169
8665,2753,2024-12-12 23:16:32.580,6126
8666,2754,2024-12-12 23:16:32.582,7815
8667,2755,2024-12-12 23:16:32.583,7182
8668,2756,2024-12-12 23:16:32.586,7152
8669,2757,2024-12-12 23:16:32.587,7495
8670,2758,2024-12-12 23:16:32.589,7445
8671,2759,2024-12-12 23:16:32.592,7163
8672,2760,2024-12-12 23:16:32.595,8027
8673,2761,2024-12-12 23:16:32.596,6433
8674,2762,2024-12-12 23:16:32.599,5996
8675,2763,2024-12-12 23:16:32.600,6176
8676,2764,2024-12-12 23:16:32.603,7069
8677,1484,2024-12-12 23:16:33.547,2863
8678,1485,2024-12-12 23:16:33.550,4804
8679,1486,2024-12-12 23:16:33.554,5214
8680,1487,2024-12-12 23:16:33.557,5270
8681,1488,2024-12-12 23:16:33.560,6426
8682,1489,2024-12-12 23:16:33.564,6886
8683,1490,2024-12-12 23:16:33.566,7199
8684,1491,2024-12-12 23:16:33.571,7606
8685,1492,2024-12-12 23:16:33.574,7449
8686,1493,2024-12-12 23:16:33.578,9647
8687,1494,2024-12-12 23:16:33.581,8606
8688,1495,2024-12-12 23:16:33.584,7147
8689,1496,2024-12-12 23:16:33.589,8831
8690,1497,2024-12-12 23:16:33.592,8402
8691,1498,2024-12-12 23:16:33.595,7567
8692,1499,2024-12-12 23:16:33.598,8784
8693,1500,2024-12-12 23:16:33.602,8179
8694,1501,2024-12-12 23:16:33.606,8347
8695,1502,2024-12-12 23:16:33.609,9152
8696,1503,2024-12-12 23:16:33.612,8748
8697,1504,2024-12-12 23:16:33.615,9689
8698,1505,2024-12-12 23:16:33.620,10699
8699,1506,2024-12-12 23:16:33.624,8700
8700,1507,2024-12-12 23:16:33.627,9598
8701,1508,2024-12-12 23:16:33.630,10449
8702,1509,2024-12-12 23:16:33.634,10762
8703,1510,2024-12-12 23:16:33.638,11182
8704,1511,2024-12-12 23:16:33.641,9120
8705,1512,2024-12-12 23:16:33.645,11228
8706,1513,2024-12-12 23:16:33.651,11253
8707,1514,2024-12-12 23:16:33.655,11285
8708,1515,2024-12-12 23:16:33.658,13472
8709,1516,2024-12-12 23:16:33.663,17913
8710,1517,2024-12-12 23:16:33.667,13143
8711,1518,2024-12-12 23:16:33.669,12202
8712,1519,2024-12-12 23:16:33.672,10265
8713,1520,2024-12-12 23:16:33.673,10635
8714,1521,2024-12-12 23:16:33.673,9609
8715,1522,2024-12-12 23:16:33.674,8816
8716,1523,2024-12-12 23:16:33.676,10259
8717,1524,2024-12-12 23:16:33.681,10359
8718,1525,2024-12-12 23:16:33.685,11056
8719,1526,2024-12-12 23:16:33.688,15147
8720,1527,2024-12-12 23:16:33.691,13386
8721,1528,2024-12-12 23:16:33.692,12074
8722,1529,2024-12-12 23:16:33.693,11327
8723,1530,2024-12-12 23:16:33.693,8596
8724,1531,2024-12-12 23:16:33.694,8548
8725,1532,2024-12-12 23:16:33.695,7972
8726,2814,2024-12-12 23:16:33.696,7511
8727,2815,2024-12-12 23:16:33.698,9892
8728,2816,2024-12-12 23:16:33.700,10501
8729,2817,2024-12-12 23:16:33.703,8527
8730,2818,2024-12-12 23:16:33.706,10795
8731,2819,2024-12-12 23:16:33.709,11122
8732,2820,2024-12-12 23:16:33.712,9457
8733,2821,2024-12-12 23:16:33.716,10412
8734,2822,2024-12-12 23:16:33.718,11555
8735,2823,2024-12-12 23:16:33.721,10250
8736,2824,2024-12-12 23:16:33.725,11263
8737,2825,2024-12-12 23:16:33.727,10870
8738,2826,2024-12-12 23:16:33.730,12174
8739,2827,2024-12-12 23:16:33.732,11686
8740,2828,2024-12-12 23:16:33.735,10716
8741,2829,2024-12-12 23:16:33.737,13666
8742,2830,2024-12-12 23:16:33.738,14675
8743,2831,2024-12-12 23:16:33.741,15344
8744,2832,2024-12-12 23:16:33.746,18313
8745,2833,2024-12-12 23:16:33.747,18805
8746,2834,2024-12-12 23:16:33.750,14240
8747,2835,2024-12-12 23:16:33.753,15343
8748,2836,2024-12-12 23:16:33.757,16658
8749,2837,2024-12-12 23:16:33.760,18118
8750,2838,2024-12-12 23:16:33.763,15694
8751,2839,2024-12-12 23:16:33.767,13659
8752,2840,2024-12-12 23:16:33.769,12368
8753,2841,2024-12-12 23:16:33.771,12720
8754,2842,2024-12-12 23:16:33.775,14090
8755,2843,2024-12-12 23:16:33.779,14169
8756,2844,2024-12-12 23:16:33.782,17348
8757,2845,2024-12-12 23:16:33.785,15969
8758,2846,2024-12-12 23:16:33.789,17202
8759,2847,2024-12-12 23:16:33.792,15092
8760,2848,2024-12-12 23:16:33.793,15230
8761,2849,2024-12-12 23:16:33.793,14436
8762,2850,2024-12-12 23:16:33.794,13474
8763,2851,2024-12-12 23:16:33.798,13426
8764,2852,2024-12-12 23:16:33.803,13142
8765,2853,2024-12-12 23:16:33.805,11930
8766,2854,2024-12-12 23:16:33.808,12967
8767,2855,2024-12-12 23:16:33.810,11363
8768,2856,2024-12-12 23:16:33.812,12231
8769,2857,2024-12-12 23:16:33.814,10514
8770,2858,2024-12-12 23:16:33.816,10196
8771,2859,2024-12-12 23:16:33.819,12128
8772,2860,2024-12-12 23:16:33.821,8815
8773,2861,2024-12-12 23:16:33.823,9056
8774,1533,2024-12-12 23:16:34.669,1078
8775,1534,2024-12-12 23:16:34.670,1445
8776,1535,2024-12-12 23:16:34.671,1584
8777,1536,2024-12-12 23:16:34.672,1686
8778,1537,2024-12-12 23:16:34.673,2103
8779,1538,2024-12-12 23:16:34.674,2136
8780,1539,2024-12-12 23:16:34.675,2272
8781,1540,2024-12-12 23:16:34.676,2151
8782,1541,2024-12-12 23:16:34.676,2117
8783,1542,2024-12-12 23:16:34.677,2247
8784,1543,2024-12-12 23:16:34.678,2432
8785,1544,2024-12-12 23:16:34.679,2366
8786,1545,2024-12-12 23:16:34.680,2363
8787,1546,2024-12-12 23:16:34.681,2603
8788,1547,2024-12-12 23:16:34.682,3315
8789,1548,2024-12-12 23:16:34.683,3275
8790,1549,2024-12-12 23:16:34.683,3071
8791,1550,2024-12-12 23:16:34.685,3456
8792,1551,2024-12-12 23:16:34.685,3182
8793,1552,2024-12-12 23:16:34.686,3242
8794,1553,2024-12-12 23:16:34.687,3399
8795,1554,2024-12-12 23:16:34.688,3037
8796,1555,2024-12-12 23:16:34.689,2871
8797,1556,2024-12-12 23:16:34.690,3089
8798,1557,2024-12-12 23:16:34.690,3354
8799,1558,2024-12-12 23:16:34.691,3711
8800,1559,2024-12-12 23:16:34.692,8036
8801,1560,2024-12-12 23:16:34.693,6316
8802,1561,2024-12-12 23:16:34.693,4535
8803,1562,2024-12-12 23:16:34.694,4225
8804,1563,2024-12-12 23:16:34.695,3648
8805,1564,2024-12-12 23:16:34.696,3728
8806,1565,2024-12-12 23:16:34.697,4225
8807,1566,2024-12-12 23:16:34.697,4801
8808,1567,2024-12-12 23:16:34.698,5748
8809,1568,2024-12-12 23:16:34.699,3807
8810,1569,2024-12-12 23:16:34.699,3625
8811,1570,2024-12-12 23:16:34.700,3830
8812,1571,2024-12-12 23:16:34.701,4264
8813,1572,2024-12-12 23:16:34.702,4204
8814,1573,2024-12-12 23:16:34.702,4318
8815,1574,2024-12-12 23:16:34.704,4190
8816,1575,2024-12-12 23:16:34.704,4679
8817,1576,2024-12-12 23:16:34.705,4593
8818,1577,2024-12-12 23:16:34.706,4870
8819,1578,2024-12-12 23:16:34.707,5087
8820,1579,2024-12-12 23:16:34.707,4900
8821,1580,2024-12-12 23:16:34.708,4664
8822,1581,2024-12-12 23:16:34.709,6116
8823,1582,2024-12-12 23:16:34.710,5291
8824,2912,2024-12-12 23:16:34.711,4533
8825,2913,2024-12-12 23:16:34.712,9772
8826,2914,2024-12-12 23:16:34.712,6924
8827,2915,2024-12-12 23:16:34.713,5259
8828,2916,2024-12-12 23:16:34.714,5774
8829,2917,2024-12-12 23:16:34.715,5996
8830,2918,2024-12-12 23:16:34.716,5133
8831,2919,2024-12-12 23:16:34.717,5502
8832,2920,2024-12-12 23:16:34.717,5401
8833,2921,2024-12-12 23:16:34.718,7838
8834,2922,2024-12-12 23:16:34.719,4649
8835,2923,2024-12-12 23:16:34.720,5164
8836,2924,2024-12-12 23:16:34.721,5139
8837,2925,2024-12-12 23:16:34.722,6239
8838,2926,2024-12-12 23:16:34.722,5017
8839,2927,2024-12-12 23:16:34.723,4546
8840,2928,2024-12-12 23:16:34.724,4624
8841,2929,2024-12-12 23:16:34.725,5132
8842,2930,2024-12-12 23:16:34.726,4501
8843,2931,2024-12-12 23:16:34.726,5941
8844,2932,2024-12-12 23:16:34.727,6211
8845,2933,2024-12-12 23:16:34.728,11450
8846,2934,2024-12-12 23:16:34.729,7735
8847,2935,2024-12-12 23:16:34.730,8033
8848,2936,2024-12-12 23:16:34.730,6690
8849,2937,2024-12-12 23:16:34.731,5122
8850,2938,2024-12-12 23:16:34.732,5122
8851,2939,2024-12-12 23:16:34.732,5305
8852,2940,2024-12-12 23:16:34.733,4939
8853,2941,2024-12-12 23:16:34.734,7203
8854,2942,2024-12-12 23:16:34.734,5003
8855,2943,2024-12-12 23:16:34.735,4741
8856,2944,2024-12-12 23:16:34.736,4679
8857,2945,2024-12-12 23:16:34.737,5538
8858,2946,2024-12-12 23:16:34.738,4346
8859,2947,2024-12-12 23:16:34.738,4387
8860,2948,2024-12-12 23:16:34.739,4862
8861,2949,2024-12-12 23:16:34.740,4492
8862,2950,2024-12-12 23:16:34.740,4457
8863,2951,2024-12-12 23:16:34.741,4032
8864,2952,2024-12-12 23:16:34.742,4292
8865,2953,2024-12-12 23:16:34.743,4715
8866,2954,2024-12-12 23:16:34.744,4065
8867,2955,2024-12-12 23:16:34.744,4376
8868,2956,2024-12-12 23:16:34.745,4345
8869,2957,2024-12-12 23:16:34.746,4343
8870,2958,2024-12-12 23:16:34.746,4840
8871,2959,2024-12-12 23:16:34.747,5399
8872,2960,2024-12-12 23:16:34.748,5022
8873,2961,2024-12-12 23:16:34.749,4241
8874,2962,2024-12-12 23:16:35.860,3810
8875,2963,2024-12-12 23:16:35.865,4896
8876,2964,2024-12-12 23:16:35.870,5682
8877,2965,2024-12-12 23:16:35.877,6752
8878,2966,2024-12-12 23:16:35.884,7509
8879,2967,2024-12-12 23:16:35.888,6924
8880,2968,2024-12-12 23:16:35.892,7854
8881,2969,2024-12-12 23:16:35.899,7572
8882,2970,2024-12-12 23:16:35.906,7866
8883,2971,2024-12-12 23:16:35.912,8398
8884,2972,2024-12-12 23:16:35.917,8764
8885,2973,2024-12-12 23:16:35.922,9095
8886,2974,2024-12-12 23:16:35.928,10622
8887,2975,2024-12-12 23:16:35.934,10803
8888,2976,2024-12-12 23:16:35.941,10658
8889,2977,2024-12-12 23:16:35.947,10396
8890,2978,2024-12-12 23:16:35.951,11052
8891,2979,2024-12-12 23:16:35.956,10680
8892,2980,2024-12-12 23:16:35.965,10442
8893,2981,2024-12-12 23:16:35.971,11046
8894,2982,2024-12-12 23:16:35.978,10567
8895,2983,2024-12-12 23:16:35.983,10647
8896,2984,2024-12-12 23:16:35.988,10681
8897,2985,2024-12-12 23:16:35.993,11418
8898,2986,2024-12-12 23:16:35.998,11661
8899,2987,2024-12-12 23:16:36.003,11280
8900,2988,2024-12-12 23:16:36.010,11518
8901,2989,2024-12-12 23:16:36.015,11068
8902,2990,2024-12-12 23:16:36.020,13489
8903,2991,2024-12-12 23:16:36.021,13743
8904,2992,2024-12-12 23:16:36.021,11605
8905,2993,2024-12-12 23:16:36.022,10572
8906,2994,2024-12-12 23:16:36.028,12657
8907,2995,2024-12-12 23:16:36.033,12544
8908,2996,2024-12-12 23:16:36.038,12456
8909,2997,2024-12-12 23:16:36.042,11682
8910,2998,2024-12-12 23:16:36.047,11918
8911,2999,2024-12-12 23:16:36.051,12033
8912,3000,2024-12-12 23:16:36.056,12063
8913,3001,2024-12-12 23:16:36.059,13310
8914,3002,2024-12-12 23:16:36.063,11648
8915,3003,2024-12-12 23:16:36.068,10854
8916,3004,2024-12-12 23:16:36.073,11654
8917,3005,2024-12-12 23:16:36.073,12145
8918,3006,2024-12-12 23:16:36.079,12747
8919,3007,2024-12-12 23:16:36.083,11280
8920,3008,2024-12-12 23:16:36.086,15399
8921,3009,2024-12-12 23:16:36.086,15381
8922,3010,2024-12-12 23:16:36.087,12704
8923,3011,2024-12-12 23:16:36.089,11338
8924,3012,2024-12-12 23:16:36.094,12519
8925,3013,2024-12-12 23:16:36.097,14276
8926,3014,2024-12-12 23:16:36.098,14229
8927,3015,2024-12-12 23:16:36.103,12882
8928,3016,2024-12-12 23:16:36.108,11513
8929,3017,2024-12-12 23:16:36.112,12059
8930,3018,2024-12-12 23:16:36.116,14565
8931,3019,2024-12-12 23:16:36.120,12111
8932,3020,2024-12-12 23:16:36.124,13022
8933,3021,2024-12-12 23:16:36.128,234248
8934,3022,2024-12-12 23:16:36.132,15055
8935,3023,2024-12-12 23:16:36.135,14126
8936,3024,2024-12-12 23:16:36.139,12328
8937,3025,2024-12-12 23:16:36.144,13055
8938,3026,2024-12-12 23:16:36.149,12418
8939,3027,2024-12-12 23:16:36.153,12457
8940,3028,2024-12-12 23:16:36.157,14852
8941,3029,2024-12-12 23:16:36.162,15388
8942,3030,2024-12-12 23:16:36.166,14799
8943,3031,2024-12-12 23:16:36.170,15166
8944,3032,2024-12-12 23:16:36.170,15246
8945,3033,2024-12-12 23:16:36.171,10185
8946,3034,2024-12-12 23:16:36.177,12404
8947,3035,2024-12-12 23:16:36.181,12354
8948,3036,2024-12-12 23:16:36.186,12621
8949,3037,2024-12-12 23:16:36.189,12784
8950,3038,2024-12-12 23:16:36.194,12850
8951,3039,2024-12-12 23:16:36.197,13349
8952,3040,2024-12-12 23:16:36.202,12387
8953,3041,2024-12-12 23:16:36.206,12080
8954,3042,2024-12-12 23:16:36.209,14078
8955,3043,2024-12-12 23:16:36.210,14107
8956,3044,2024-12-12 23:16:36.211,10625
8957,3045,2024-12-12 23:16:36.215,13847
8958,3046,2024-12-12 23:16:36.222,13666
8959,3047,2024-12-12 23:16:36.226,14218
8960,3048,2024-12-12 23:16:36.231,14787
8961,3049,2024-12-12 23:16:36.235,14599
8962,3050,2024-12-12 23:16:36.239,14314
8963,3051,2024-12-12 23:16:36.243,13105
8964,3052,2024-12-12 23:16:36.249,14930
8965,3053,2024-12-12 23:16:36.254,14783
8966,3054,2024-12-12 23:16:36.259,13068
8967,3055,2024-12-12 23:16:36.265,13770
8968,3056,2024-12-12 23:16:36.269,14279
8969,3057,2024-12-12 23:16:36.272,15577
8970,3058,2024-12-12 23:16:36.276,15159
8971,3059,2024-12-12 23:16:36.280,15974
8972,3060,2024-12-12 23:16:36.283,20395
8973,3061,2024-12-12 23:16:37.114,594
8974,3062,2024-12-12 23:16:37.115,1774
8975,3063,2024-12-12 23:16:37.116,1458
8976,3064,2024-12-12 23:16:37.118,1744
8977,3065,2024-12-12 23:16:37.120,1943
8978,3066,2024-12-12 23:16:37.121,1903
8979,3067,2024-12-12 23:16:37.123,1936
8980,3068,2024-12-12 23:16:37.125,2174
8981,3069,2024-12-12 23:16:37.126,2433
8982,3070,2024-12-12 23:16:37.129,2565
8983,3071,2024-12-12 23:16:37.131,2464
8984,3072,2024-12-12 23:16:37.133,2407
8985,3073,2024-12-12 23:16:37.135,2352
8986,3074,2024-12-12 23:16:37.137,2396
8987,3075,2024-12-12 23:16:37.139,2652
8988,3076,2024-12-12 23:16:37.141,2482
8989,3077,2024-12-12 23:16:37.142,4502
8990,3078,2024-12-12 23:16:37.146,2609
8991,3079,2024-12-12 23:16:37.147,3251
8992,3080,2024-12-12 23:16:37.148,3475
8993,3081,2024-12-12 23:16:37.149,2800
8994,3082,2024-12-12 23:16:37.150,2187
8995,3083,2024-12-12 23:16:37.152,2285
8996,3084,2024-12-12 23:16:37.153,3307
8997,3085,2024-12-12 23:16:37.156,2192
8998,3086,2024-12-12 23:16:37.158,2775
8999,3087,2024-12-12 23:16:37.161,2488
9000,3088,2024-12-12 23:16:37.163,2716
9001,3089,2024-12-12 23:16:37.166,2712
9002,3090,2024-12-12 23:16:37.169,2315
9003,3091,2024-12-12 23:16:37.171,2787
9004,3092,2024-12-12 23:16:37.172,3008
9005,3093,2024-12-12 23:16:37.173,2657
9006,3094,2024-12-12 23:16:37.174,1925
9007,3095,2024-12-12 23:16:37.176,2409
9008,3096,2024-12-12 23:16:37.179,2108
9009,3097,2024-12-12 23:16:37.180,2347
9010,3098,2024-12-12 23:16:37.182,2399
9011,3099,2024-12-12 23:16:37.184,2246
9012,3100,2024-12-12 23:16:37.186,2230
9013,3101,2024-12-12 23:16:37.187,2361
9014,3102,2024-12-12 23:16:37.189,2181
9015,3103,2024-12-12 23:16:37.190,2343
9016,3104,2024-12-12 23:16:37.191,2564
9017,3105,2024-12-12 23:16:37.191,2222
9018,3106,2024-12-12 23:16:37.192,1638
9019,3107,2024-12-12 23:16:37.195,2180
9020,3108,2024-12-12 23:16:37.197,1997
9021,3109,2024-12-12 23:16:37.200,2262
9022,3110,2024-12-12 23:16:37.201,2706
9023,3111,2024-12-12 23:16:37.202,2915
9024,3112,2024-12-12 23:16:37.202,2448
9025,3113,2024-12-12 23:16:37.203,1866
9026,3114,2024-12-12 23:16:37.205,2960
9027,3115,2024-12-12 23:16:37.207,2362
9028,3116,2024-12-12 23:16:37.210,2348
9029,3117,2024-12-12 23:16:37.211,2389
9030,3118,2024-12-12 23:16:37.213,2305
9031,3119,2024-12-12 23:16:37.215,2291
9032,3120,2024-12-12 23:16:37.217,2240
9033,3121,2024-12-12 23:16:37.219,2281
9034,3122,2024-12-12 23:16:37.221,2292
9035,3123,2024-12-12 23:16:37.223,2353
9036,3124,2024-12-12 23:16:37.225,2544
9037,3125,2024-12-12 23:16:37.226,2771
9038,3126,2024-12-12 23:16:37.227,2191
9039,3127,2024-12-12 23:16:37.228,1654
9040,3128,2024-12-12 23:16:37.229,2526
9041,3129,2024-12-12 23:16:37.232,2349
9042,3130,2024-12-12 23:16:37.234,2363
9043,3131,2024-12-12 23:16:37.237,2359
9044,3132,2024-12-12 23:16:37.239,2555
9045,3133,2024-12-12 23:16:37.241,2722
9046,3134,2024-12-12 23:16:37.244,2600
9047,3135,2024-12-12 23:16:37.246,3108
9048,3136,2024-12-12 23:16:37.246,3254
9049,3137,2024-12-12 23:16:37.247,2842
9050,3138,2024-12-12 23:16:37.248,2287
9051,3139,2024-12-12 23:16:37.250,2215
9052,3140,2024-12-12 23:16:37.252,2809
9053,3141,2024-12-12 23:16:37.253,3079
9054,3142,2024-12-12 23:16:37.254,3065
9055,3143,2024-12-12 23:16:37.255,2386
9056,3144,2024-12-12 23:16:37.258,2555
9057,3145,2024-12-12 23:16:37.259,3168
9058,3146,2024-12-12 23:16:37.260,3241
9059,3147,2024-12-12 23:16:37.261,2689
9060,3148,2024-12-12 23:16:37.262,2245
9061,3149,2024-12-12 23:16:37.263,2419
9062,3150,2024-12-12 23:16:37.266,2738
9063,3151,2024-12-12 23:16:37.267,2423
9064,3152,2024-12-12 23:16:37.269,2347
9065,3153,2024-12-12 23:16:37.270,3142
9066,3154,2024-12-12 23:16:37.271,3377
9067,3155,2024-12-12 23:16:37.272,3042
9068,3156,2024-12-12 23:16:37.273,2502
9069,3157,2024-12-12 23:16:37.274,2657
9070,3158,2024-12-12 23:16:37.275,2851
9071,3159,2024-12-12 23:16:37.276,2498
9072,1,2024-12-12 23:16:53.692,1230
9073,2,2024-12-12 23:16:53.705,2567
9074,3,2024-12-12 23:16:53.710,2863
9075,4,2024-12-12 23:16:53.715,2867
9076,5,2024-12-12 23:16:53.721,3404
9077,6,2024-12-12 23:16:53.727,3753
9078,7,2024-12-12 23:16:53.732,3079
9079,8,2024-12-12 23:16:53.738,3439
9080,9,2024-12-12 23:16:53.744,3308
9081,10,2024-12-12 23:16:53.747,3853
9082,663,2024-12-12 23:16:53.754,3076
9083,664,2024-12-12 23:16:53.756,2578
9084,665,2024-12-12 23:16:53.764,3749
9085,666,2024-12-12 23:16:53.769,3167
9086,667,2024-12-12 23:16:53.774,3695
9087,668,2024-12-12 23:16:53.779,3142
9088,669,2024-12-12 23:16:53.781,4153
9089,670,2024-12-12 23:16:53.789,2663
9090,671,2024-12-12 23:16:53.793,2965
9091,672,2024-12-12 23:16:53.797,3518
9092,673,2024-12-12 23:16:53.801,2938
9093,674,2024-12-12 23:16:53.806,2979
9094,675,2024-12-12 23:16:53.812,3627
9095,676,2024-12-12 23:16:53.816,3469
9096,677,2024-12-12 23:16:53.822,3191
9097,678,2024-12-12 23:16:53.828,3155
9098,679,2024-12-12 23:16:53.833,3635
9099,680,2024-12-12 23:16:53.838,4084
9100,681,2024-12-12 23:16:53.845,3809
9101,682,2024-12-12 23:16:53.850,3362
9102,683,2024-12-12 23:16:53.854,3528
9103,684,2024-12-12 23:16:53.859,3409
9104,685,2024-12-12 23:16:53.866,3846
9105,686,2024-12-12 23:16:53.872,3625
9106,687,2024-12-12 23:16:53.876,3251
9107,688,2024-12-12 23:16:53.881,3697
9108,689,2024-12-12 23:16:53.886,3380
9109,690,2024-12-12 23:16:53.892,3597
9110,691,2024-12-12 23:16:53.898,3619
9111,692,2024-12-12 23:16:53.901,3777
9112,693,2024-12-12 23:16:53.904,3462
9113,694,2024-12-12 23:16:53.907,3730
9114,695,2024-12-12 23:16:53.909,3961
9115,696,2024-12-12 23:16:53.911,3722
9116,697,2024-12-12 23:16:53.914,3872
9117,698,2024-12-12 23:16:53.917,2773
9118,1629,2024-12-12 23:16:53.920,3039
9119,1630,2024-12-12 23:16:53.924,3152
9120,1631,2024-12-12 23:16:53.926,2904
9121,1632,2024-12-12 23:16:53.928,3148
9122,1633,2024-12-12 23:16:53.931,3974
9123,1634,2024-12-12 23:16:53.934,6194
9124,1635,2024-12-12 23:16:53.940,5563
9125,1636,2024-12-12 23:16:53.943,4489
9126,1637,2024-12-12 23:16:53.945,4631
9127,1638,2024-12-12 23:16:53.949,4055
9128,1639,2024-12-12 23:16:53.952,3891
9129,1640,2024-12-12 23:16:53.955,3765
9130,1641,2024-12-12 23:16:53.959,3806
9131,1642,2024-12-12 23:16:53.962,4254
9132,1643,2024-12-12 23:16:53.964,4159
9133,1644,2024-12-12 23:16:53.967,5012
9134,1645,2024-12-12 23:16:53.967,4237
9135,1646,2024-12-12 23:16:53.968,2700
9136,1647,2024-12-12 23:16:53.970,4883
9137,1648,2024-12-12 23:16:53.973,3466
9138,1649,2024-12-12 23:16:53.975,3791
9139,1650,2024-12-12 23:16:53.977,5055
9140,1651,2024-12-12 23:16:53.979,2930
9141,1652,2024-12-12 23:16:53.982,2731
9142,1653,2024-12-12 23:16:53.984,3209
9143,1654,2024-12-12 23:16:53.987,2989
9144,1655,2024-12-12 23:16:53.989,2646
9145,1656,2024-12-12 23:16:53.993,2522
9146,1657,2024-12-12 23:16:53.995,2667
9147,1658,2024-12-12 23:16:53.998,2710
9148,1659,2024-12-12 23:16:54.001,2910
9149,1660,2024-12-12 23:16:54.003,2806
9150,1661,2024-12-12 23:16:54.004,2704
9151,1662,2024-12-12 23:16:54.006,2894
9152,1663,2024-12-12 23:16:54.008,2584
9153,1664,2024-12-12 23:16:54.010,2198
9154,1665,2024-12-12 23:16:54.013,2409
9155,1666,2024-12-12 23:16:54.015,2403
9156,1667,2024-12-12 23:16:54.017,2427
9157,1668,2024-12-12 23:16:54.018,2547
9158,1669,2024-12-12 23:16:54.021,2283
9159,1670,2024-12-12 23:16:54.023,2448
9160,1671,2024-12-12 23:16:54.026,2141
9161,1672,2024-12-12 23:16:54.028,1986
